Date,Competition,Home team,Score,Away team
20/10/13,SEC,Salernitana,1-1,Viareggio
27/10/13,SEC,Benevento,1-2,Salernitana
01/11/13,SEC,Salernitana,0-1,Grosseto
06/11/13,CIS,Salernitana,E2-1E,Catanzaro
10/11/13,SEC,Salernitana,3-0,Nocerina
16/11/13,SEC,Catanzaro,2-2,Salernitana
24/11/13,SEC,Salernitana,1-0,Frosinone
27/11/13,CIS,Salernitana,2-1,Ischia
01/12/13,SEC,Pisa,0-0,Salernitana
08/12/13,SEC,Salernitana,0-2,Prato
13/12/13,SEC,Perugia,1-0,Salernitana
18/12/13,CIS,Frosinone,0-0,Salernitana
22/12/13,SEC,Salernitana,1-1,Paganese
04/01/14,SEC,Lecce,2-1,Salernitana
19/01/14,SEC,Salernitana,2-1,Gubbio
26/01/14,SEC,Pontedera,2-0,Salernitana
02/02/14,SEC,Salernitana,3-0,Barletta
08/02/14,SEC,L'Aquila,1-1,Salernitana
12/02/14,CIS,Salernitana,3-2,Grosseto
16/02/14,SEC,Salernitana,2-1,Ascoli
22/02/14,SEC,Viareggio,0-5,Salernitana
25/02/14,CIS,Grosseto,1-2,Salernitana
02/03/14,SEC,Salernitana,2-1,Benevento
09/03/14,SEC,Grosseto,2-1,Salernitana
16/03/14,SEC,Nocerina,0-3,Salernitana
19/03/14,CIS,Monza,0-1,Salernitana
23/03/14,SEC,Salernitana,0-0,Catanzaro
30/03/14,SEC,Frosinone,2-2,Salernitana
06/04/14,SEC,Salernitana,1-0,Pisa
13/04/14,SEC,Prato,3-2,Salernitana
16/04/14,CIS,Salernitana,1-1,Monza
27/04/14,SEC,Salernitana,2-2,Perugia
04/05/14,SEC,Paganese,1-0,Salernitana
11/05/14,SEC,Frosinone,2-0,Salernitana
