Date,Competition,Home team,Score,Away team
10/05/14,SEA,Verona,2-2,Udinese
18/05/14,SEA,Napoli,5-1,Verona
13/08/14,CLF,Verona,CANC,Gaziantepspor
24/08/14,COI,Verona,3-0,Cremonese
31/08/14,SEA,Atalanta,0-0,Verona
15/09/14,SEA,Verona,2-1,Palermo
21/09/14,SEA,Torino,0-1,Verona
24/09/14,SEA,Verona,2-2,Genoa
27/09/14,SEA,Roma,2-0,Verona
04/10/14,SEA,Verona,1-0,Cagliari
19/10/14,SEA,Verona,1-3,AC Milan
26/10/14,SEA,Napoli,6-2,Verona
30/10/14,SEA,Verona,1-1,Lazio
03/11/14,SEA,Cesena,1-1,Verona
09/11/14,SEA,Inter Milan,2-2,Verona
13/11/14,CLF,Lugano,1-5,Verona
23/11/14,SEA,Verona,1-2,Fiorentina
29/11/14,SEA,Sassuolo,2-1,Verona
02/12/14,COI,Verona,1-0,Perugia
08/12/14,SEA,Verona,1-3,Sampdoria
14/12/14,SEA,Udinese,1-2,Verona
21/12/14,SEA,Verona,0-1,Chievo
06/01/15,SEA,Empoli,0-0,Verona
11/01/15,SEA,Verona,3-1,Parma
15/01/15,COI,Juventus,6-1,Verona
18/01/15,SEA,Juventus,4-0,Verona
25/01/15,SEA,Verona,1-0,Atalanta
01/02/15,SEA,Palermo,2-1,Verona
07/02/15,SEA,Verona,1-3,Torino
15/02/15,SEA,Genoa,5-2,Verona
22/02/15,SEA,Verona,1-1,Roma
01/03/15,SEA,Cagliari,1-2,Verona
07/03/15,SEA,AC Milan,2-2,Verona
15/03/15,SEA,Verona,2-0,Napoli
22/03/15,SEA,Lazio,2-0,Verona
04/04/15,SEA,Verona,3-3,Cesena
11/04/15,SEA,Verona,0-3,Inter Milan
20/04/15,SEA,Fiorentina,0-1,Verona
26/04/15,SEA,Verona,3-2,Sassuolo
29/04/15,SEA,Sampdoria,1-1,Verona
03/05/15,SEA,Verona,0-1,Udinese
09/02/13,SEB,Verona,0-1,Vicenza
17/02/13,SEB,Novara,1-0,Verona
23/02/13,SEB,Verona,2-0,Varese
27/02/13,SEB,Bari,0-2,Verona
04/03/13,SEB,Verona,0-2,Padova
09/03/13,SEB,Grosseto,0-2,Verona
15/03/13,SEB,Verona,1-1,Livorno
19/03/13,SEB,Virtus Lanciano,1-2,Verona
24/03/13,SEB,Verona,3-2,Crotone
28/03/13,SEB,Sassuolo,1-1,Verona
06/04/13,SEB,Verona,2-1,Ternana
12/04/13,SEB,Cesena,0-0,Verona
16/04/13,SEB,Verona,0-0,Cittadella
22/04/13,SEB,Verona,4-2,Brescia
27/04/13,SEB,Ascoli,0-5,Verona
03/05/13,SEB,Verona,3-1,Pro Vercelli
11/05/13,SEB,Juve Stabia,0-3,Verona
18/05/13,SEB,Verona,0-0,Empoli
24/07/13,CLF,Verona,1-0,Feyenoord
01/08/13,CLF,Levante,2-1,Verona
17/08/13,COI,Palermo,0-1,Verona
24/08/13,SEA,Verona,2-1,AC Milan
01/09/13,SEA,Roma,3-0,Verona
15/09/13,SEA,Verona,2-0,Sassuolo
22/09/13,SEA,Juventus,2-1,Verona
25/09/13,SEA,Torino,2-2,Verona
29/09/13,SEA,Verona,2-1,Livorno
06/10/13,SEA,Bologna,1-4,Verona
20/10/13,SEA,Verona,3-2,Parma
26/10/13,SEA,Inter Milan,4-2,Verona
30/10/13,SEA,Verona,2-0,Sampdoria
03/11/13,SEA,Verona,2-1,Cagliari
10/11/13,SEA,Genoa,2-0,Verona
14/11/13,CLF,Verona,1-0,Petrolul Ploieşti
23/11/13,SEA,Verona,0-1,Chievo
02/12/13,SEA,Fiorentina,4-3,Verona
05/12/13,COI,Sampdoria,4-1,Verona
08/12/13,SEA,Verona,2-1,Atalanta
14/12/13,SEA,Catania,0-0,Verona
22/12/13,SEA,Verona,4-1,Lazio
06/01/14,SEA,Udinese,1-3,Verona
12/01/14,SEA,Verona,0-3,Napoli
19/01/14,SEA,AC Milan,1-0,Verona
26/01/14,SEA,Verona,1-3,Roma
02/02/14,SEA,Sassuolo,1-2,Verona
09/02/14,SEA,Verona,2-2,Juventus
17/02/14,SEA,Verona,1-3,Torino
23/02/14,SEA,Livorno,2-3,Verona
02/03/14,SEA,Verona,0-0,Bologna
09/03/14,SEA,Parma,2-0,Verona
