Date,Competition,Home team,Score,Away team
07/12/18,ERE,Fortuna Sittard,0-3,AZ
15/12/18,ERE,AZ,2-1,Excelsior
18/12/18,KNB,AZ,5-0,PEC Zwolle
22/12/18,ERE,PSV,3-1,AZ
11/01/19,CLF,Slovacko,1-1,AZ
11/01/19,CLF,Fenerbahce,3-2,AZ
15/01/19,CLF,De Graafschap,2-2,AZ
19/01/19,ERE,AZ,3-0,Utrecht
22/01/19,KNB,AZ,2-0,Vitesse
27/01/19,ERE,Heerenveen,0-2,AZ
02/02/19,ERE,AZ,5-0,Emmen
08/02/19,ERE,NAC Breda,0-3,AZ
16/02/19,ERE,AZ,3-0,VVV
24/02/19,ERE,Willem II,2-1,AZ
28/02/19,KNB,Willem II,P1-1P,AZ
12/03/17,ERE,Feyenoord,5-2,AZ
19/03/17,ERE,AZ,4-0,ADO Den Haag
01/04/17,ERE,AZ,0-0,Groningen
05/04/17,ERE,Ajax,4-1,AZ
09/04/17,ERE,AZ,1-1,Roda JC
14/04/17,ERE,Heracles,1-2,AZ
22/04/17,ERE,AZ,2-1,Twente
30/04/17,KNB,AZ,0-2,Vitesse
07/05/17,ERE,NEC,2-1,AZ
14/05/17,ERE,AZ,2-3,Utrecht
17/05/17,ERE,Groningen,1-4,AZ
20/05/17,ERE,AZ,4-1,Groningen
25/05/17,ERE,AZ,3-0,Utrecht
28/05/17,ERE,Utrecht,P3-0P,AZ
06/07/17,CLF,Oleksandria,1-3,AZ
15/07/17,CLF,Club Brugge,1-3,AZ
20/07/17,CLF,Panathinaikos,2-1,AZ
26/07/17,CLF,AZ,3-0,Malaga
28/07/17,CLF,Whitby Town,P1-1P,AZ
29/07/17,CLF,AZ,4-0,Cambuur
12/08/17,ERE,PSV,3-2,AZ
19/08/17,ERE,AZ,2-0,ADO Den Haag
26/08/17,ERE,Vitesse,1-2,AZ
10/09/17,ERE,AZ,2-1,NAC Breda
15/09/17,ERE,Sparta Rotterdam,0-2,AZ
19/09/17,KNB,MVV,2-3,AZ
24/09/17,ERE,AZ,0-2,Excelsior
01/10/17,ERE,AZ,0-4,Feyenoord
15/10/17,ERE,Groningen,1-1,AZ
22/10/17,ERE,AZ,3-0,Utrecht
26/10/17,KNB,Almere City,0-4,AZ
29/10/17,ERE,Heerenveen,1-2,AZ
04/11/17,ERE,AZ,3-2,Willem II
08/11/17,CLF,Cambuur,1-5,AZ
19/11/17,ERE,Roda JC,0-1,AZ
24/11/17,ERE,AZ,2-0,Twente
03/12/17,ERE,VVV,0-2,AZ
09/12/17,ERE,AZ,5-0,Heracles
12/12/17,ERE,PEC Zwolle,1-1,AZ
17/12/17,ERE,AZ,1-2,Ajax
20/12/17,KNB,Fortuna Sittard,2-4,AZ
23/12/17,ERE,AZ,3-1,Heerenveen
12/01/18,CLF,AZ,2-2,St.Gallen
19/01/18,ERE,Utrecht,1-1,AZ
28/01/18,ERE,Willem II,0-2,AZ
31/01/18,KNB,AZ,4-1,PEC Zwolle
04/02/18,ERE,AZ,2-2,Roda JC
07/02/18,ERE,Twente,0-4,AZ
10/02/18,ERE,AZ,0-0,VVV
17/02/18,ERE,NAC Breda,1-3,AZ
16/07/16,CLF,AZ,4-0,Almere City
16/07/16,CLF,AZ,3-0,Telstar
20/07/16,CLF,AZ,5-0,Fleetwood Town
20/07/16,CLF,SDV Barneveld,0-5,AZ
23/07/16,CLF,AZ,3-0,Hertha Berlin
28/07/16,UEL,AZ,1-0,PAS Giannina
29/07/16,CLF,AZ,3-2,Emmen
04/08/16,UEL,PAS Giannina,1-2,AZ
07/08/16,ERE,AZ,2-2,Heerenveen
14/08/16,ERE,PSV,1-0,AZ
18/08/16,UEL,Vojvodina,0-3,AZ
21/08/16,ERE,Utrecht,1-2,AZ
25/08/16,UEL,AZ,0-0,Vojvodina
28/08/16,ERE,AZ,2-0,NEC
10/09/16,ERE,AZ,2-0,Willem II
15/09/16,UEL,AZ,1-1,Dundalk
18/09/16,ERE,PEC Zwolle,0-2,AZ
21/09/16,KNB,Lienden,1-4,AZ
24/09/16,ERE,AZ,2-2,Go Ahead Eagles
29/09/16,UEL,Zenit,5-0,AZ
02/10/16,ERE,Sparta Rotterdam,1-1,AZ
15/10/16,ERE,AZ,2-2,Vitesse
20/10/16,UEL,AZ,1-2,Maccabi Tel Aviv
23/10/16,ERE,Groningen,2-0,AZ
26/10/16,KNB,AZ,1-0,Emmen
30/10/16,ERE,ADO Den Haag,0-1,AZ
03/11/16,UEL,Maccabi Tel Aviv,0-0,AZ
06/11/16,ERE,AZ,2-2,Ajax
12/11/16,CLF,Besiktas,1-4,AZ
20/11/16,ERE,Roda JC,1-1,AZ
24/11/16,UEL,Dundalk,0-1,AZ
27/11/16,ERE,AZ,5-1,Heracles
03/12/16,ERE,Excelsior,3-3,AZ
08/12/16,UEL,AZ,3-2,Zenit
11/12/16,ERE,AZ,0-4,Feyenoord
14/12/16,KNB,AZ,2-0,ASWH
17/12/16,ERE,Twente,1-2,AZ
07/01/17,CLF,Augsburg,1-1,AZ
13/01/17,ERE,Go Ahead Eagles,1-3,AZ
21/01/17,ERE,AZ,1-1,Sparta Rotterdam
25/01/17,KNB,AZ,1-0,Heerenveen
29/01/17,ERE,Vitesse,2-1,AZ
04/02/17,ERE,AZ,2-4,PSV
12/02/17,ERE,Heerenveen,1-2,AZ
16/02/17,UEL,AZ,1-4,Lyon
19/02/17,ERE,Willem II,1-1,AZ
23/02/17,UEL,Lyon,7-1,AZ
26/02/17,ERE,AZ,1-1,PEC Zwolle
02/03/17,KNB,AZ,P0-0P,Cambuur
05/03/17,ERE,AZ,1-1,Excelsior
15/08/15,ERE,Excelsior,2-2,AZ
20/08/15,UEL,Astra,3-2,AZ
23/08/15,ERE,AZ,0-0,Willem II
27/08/15,UEL,AZ,2-0,Astra
30/08/15,ERE,AZ,0-1,Roda JC
12/09/15,ERE,De Graafschap,1-3,AZ
17/09/15,UEL,Partizan,3-2,AZ
20/09/15,ERE,Groningen,2-0,AZ
23/09/15,KNB,AZ,6-1,VVV
26/09/15,ERE,AZ,3-1,Heracles
01/10/15,UEL,AZ,2-1,Athletic Bilbao
04/10/15,ERE,AZ,3-1,Twente
10/10/15,CLF,Mechelen,2-1,AZ
17/10/15,ERE,Cambuur,1-1,AZ
22/10/15,UEL,AZ,0-1,Augsburg
25/10/15,ERE,Feyenoord,3-1,AZ
29/10/15,KNB,Telstar,0-1,AZ
01/11/15,ERE,AZ,2-4,NEC
05/11/15,UEL,Augsburg,4-1,AZ
08/11/15,ERE,Vitesse,0-2,AZ
21/11/15,ERE,AZ,3-1,Heerenveen
26/11/15,UEL,AZ,1-2,Partizan
29/11/15,ERE,PSV,3-0,AZ
04/12/15,ERE,AZ,0-1,ADO Den Haag
10/12/15,UEL,Athletic Bilbao,2-2,AZ
13/12/15,ERE,PEC Zwolle,2-1,AZ
16/12/15,KNB,Kozakken Boys,1-3,AZ
19/12/15,ERE,AZ,2-2,Utrecht
07/01/16,CLF,Club Brugge,2-2,AZ
16/01/16,ERE,Roda JC,0-1,AZ
24/01/16,ERE,AZ,4-2,Feyenoord
27/01/16,ERE,AZ,3-1,Cambuur
30/01/16,ERE,NEC,0-3,AZ
02/02/16,KNB,AZ,1-0,HHC
06/02/16,ERE,AZ,1-0,Vitesse
13/02/16,ERE,Heracles,3-6,AZ
20/02/16,ERE,AZ,4-1,Groningen
28/02/16,ERE,Ajax,4-1,AZ
03/03/16,KNB,Feyenoord,3-1,AZ
06/03/16,ERE,AZ,2-0,Excelsior
12/03/16,ERE,Willem II,0-2,AZ
20/03/16,ERE,Twente,2-2,AZ
02/04/16,ERE,AZ,2-4,PSV
10/04/16,ERE,Heerenveen,4-2,AZ
16/04/16,ERE,AZ,5-1,PEC Zwolle
21/04/16,ERE,ADO Den Haag,1-2,AZ
01/05/16,ERE,AZ,4-1,De Graafschap
08/05/16,ERE,Utrecht,1-3,AZ
02/07/16,CLF,SVW '27,1-5,AZ
09/07/16,CLF,AZ,8-1,Volendam
