Date,Competition,Home team,Score,Away team
30/11/15,EED,TOP Oss,0-0,RKC Waalwijk
04/12/15,EED,RKC Waalwijk,3-5,Ajax II
11/12/15,EED,MVV,6-2,RKC Waalwijk
18/12/15,EED,RKC Waalwijk,1-1,Den Bosch
15/01/16,EED,RKC Waalwijk,2-1,Telstar
18/01/16,EED,Sparta Rotterdam,5-2,RKC Waalwijk
22/01/16,EED,RKC Waalwijk,1-1,Achilles '29
01/02/16,EED,PSV II,3-1,RKC Waalwijk
05/02/16,EED,Almere City,3-1,RKC Waalwijk
12/02/16,EED,RKC Waalwijk,0-1,Emmen
19/02/16,EED,Go Ahead Eagles,1-0,RKC Waalwijk
26/02/16,EED,RKC Waalwijk,2-2,Helmond Sport
04/03/16,EED,Dordrecht,1-2,RKC Waalwijk
11/03/16,EED,RKC Waalwijk,1-1,Fortuna Sittard
14/03/16,EED,VVV,4-3,RKC Waalwijk
18/03/16,EED,RKC Waalwijk,2-1,Volendam
01/04/16,EED,RKC Waalwijk,1-2,Eindhoven
08/04/16,EED,NAC Breda,1-1,RKC Waalwijk
11/04/16,EED,RKC Waalwijk,3-2,TOP Oss
15/04/16,EED,Ajax II,0-0,RKC Waalwijk
22/04/16,EED,Den Bosch,1-1,RKC Waalwijk
29/04/16,EED,RKC Waalwijk,1-3,MVV
23/06/16,CLF,RKC Waalwijk,CANC,Leonidas
09/07/16,CLF,Achilles Veen,0-3,RKC Waalwijk
13/07/16,CLF,RKC Waalwijk,1-0,Dordrecht
23/07/16,CLF,RKC Waalwijk,1-0,Den Bosch
27/07/16,CLF,OJC Rosmalen,2-4,RKC Waalwijk
08/08/16,EED,RKC Waalwijk,1-0,Telstar
12/08/16,EED,Emmen,1-0,RKC Waalwijk
19/08/16,EED,RKC Waalwijk,1-2,Eindhoven
22/08/16,EED,Utrecht II,1-3,RKC Waalwijk
26/08/16,EED,RKC Waalwijk,3-2,Ajax II
09/09/16,EED,Dordrecht,1-1,RKC Waalwijk
16/09/16,EED,RKC Waalwijk,2-4,NAC Breda
20/09/16,KNB,EVV,0-3,RKC Waalwijk
23/09/16,EED,Helmond Sport,1-1,RKC Waalwijk
18/05/14,PL1,RKC Waalwijk,2-2,Excelsior
19/07/14,CLF,Den Bosch,1-4,RKC Waalwijk
23/07/14,CLF,RKC Waalwijk,1-2,PAOK
26/07/14,CLF,Helmond Sport,1-1,RKC Waalwijk
02/08/14,CLF,RKC Waalwijk,1-0,Eindhoven
08/08/14,EED,Roda JC,3-2,RKC Waalwijk
15/08/14,EED,RKC Waalwijk,0-4,TOP Oss
22/08/14,EED,Den Bosch,2-3,RKC Waalwijk
25/08/14,EED,De Graafschap,1-1,RKC Waalwijk
29/08/14,EED,RKC Waalwijk,1-2,Twente II
13/09/14,EED,NEC,1-0,RKC Waalwijk
20/09/14,EED,RKC Waalwijk,1-3,Volendam
23/09/14,KNB,HHC,1-0,RKC Waalwijk
28/09/14,EED,RKC Waalwijk,0-4,Achilles '29
03/10/14,EED,Eindhoven,2-0,RKC Waalwijk
17/10/14,EED,RKC Waalwijk,2-0,Telstar
25/10/14,EED,VVV,0-0,RKC Waalwijk
01/11/14,EED,RKC Waalwijk,1-4,Almere City
08/11/14,EED,RKC Waalwijk,0-2,Fortuna Sittard
24/11/14,EED,PSV II,3-1,RKC Waalwijk
28/11/14,EED,Sparta Rotterdam,2-1,RKC Waalwijk
01/12/14,EED,RKC Waalwijk,0-1,MVV
08/12/14,EED,Ajax II,3-2,RKC Waalwijk
12/12/14,EED,RKC Waalwijk,0-0,Helmond Sport
19/12/14,EED,Emmen,5-3,RKC Waalwijk
16/01/15,EED,RKC Waalwijk,3-0,Roda JC
23/01/15,EED,RKC Waalwijk,0-2,NEC
02/02/15,EED,Twente II,4-1,RKC Waalwijk
06/02/15,EED,RKC Waalwijk,0-3,Den Bosch
09/02/15,EED,RKC Waalwijk,0-5,De Graafschap
13/02/15,EED,Volendam,2-0,RKC Waalwijk
20/02/15,EED,RKC Waalwijk,4-4,Ajax II
27/02/15,EED,Helmond Sport,3-0,RKC Waalwijk
07/03/15,EED,RKC Waalwijk,2-1,Sparta Rotterdam
13/03/15,EED,MVV,1-1,RKC Waalwijk
16/03/15,EED,TOP Oss,4-1,RKC Waalwijk
20/03/15,EED,RKC Waalwijk,1-1,Emmen
03/04/15,EED,Almere City,2-3,RKC Waalwijk
06/04/15,EED,RKC Waalwijk,0-0,VVV
10/04/15,EED,Achilles '29,0-1,RKC Waalwijk
17/04/15,EED,RKC Waalwijk,0-1,Eindhoven
24/04/15,EED,Telstar,5-0,RKC Waalwijk
