Date,Competition,Home team,Score,Away team
18/09/15,LI2,Dijon,2-1,Le Havre
22/09/15,LI2,Le Havre,1-1,Metz
25/09/15,LI2,Créteil-Lusitanos,2-1,Le Havre
02/10/15,LI2,Le Havre,0-0,Niort
16/10/15,LI2,Valenciennes,0-1,Le Havre
23/10/15,LI2,Le Havre,2-1,Sochaux
30/10/15,LI2,Tours,0-1,Le Havre
23/08/13,LI2,Le Havre,1-1,Nancy
27/08/13,CDL,Le Havre,E2-3E,Amiens SC
30/08/13,LI2,Nîmes,0-0,Le Havre
14/09/13,LI2,Le Havre,6-2,Lens
20/09/13,LI2,Châteauroux,2-2,Le Havre
24/09/13,LI2,Le Havre,1-0,Istres
27/09/13,LI2,Caen,1-0,Le Havre
04/10/13,LI2,Le Havre,0-0,Dijon
18/10/13,LI2,Laval,2-2,Le Havre
25/10/13,LI2,Le Havre,0-1,Brest
01/11/13,LI2,CA Bastia,0-0,Le Havre
08/11/13,LI2,Le Havre,1-2,Angers
17/11/13,CDF,Saint-Amand,1-0,Le Havre
22/11/13,LI2,Tours,2-2,Le Havre
29/11/13,LI2,Le Havre,3-1,Créteil-Lusitanos
13/12/13,LI2,Troyes,0-1,Le Havre
20/12/13,LI2,Le Havre,2-0,Auxerre
10/01/14,LI2,Le Havre,2-2,Metz
17/01/14,LI2,Clermont,0-1,Le Havre
24/01/14,LI2,Le Havre,1-2,Niort
03/02/14,LI2,Nancy,3-2,Le Havre
07/02/14,LI2,Le Havre,0-1,Nîmes
17/02/14,LI2,Lens,1-1,Le Havre
21/02/14,LI2,Le Havre,0-0,Châteauroux
28/02/14,LI2,Istres,0-1,Le Havre
07/03/14,LI2,Le Havre,1-1,Caen
14/03/14,LI2,Dijon,1-2,Le Havre
21/03/14,LI2,Le Havre,1-1,Laval
28/03/14,LI2,Brest,1-1,Le Havre
04/04/14,LI2,Le Havre,1-0,CA Bastia
11/04/14,LI2,Angers,1-0,Le Havre
18/04/14,LI2,Le Havre,2-2,Tours
25/04/14,LI2,Créteil-Lusitanos,2-0,Le Havre
02/05/14,LI2,Le Havre,2-1,Troyes
06/05/14,LI2,Auxerre,2-1,Le Havre
09/05/14,LI2,Metz,3-0,Le Havre
16/05/14,LI2,Le Havre,2-1,Arles-Avignon
09/07/14,CLF,Le Havre,2-2,Brest
14/07/14,CLF,Le Havre,0-0,Caen
18/07/14,CLF,Créteil-Lusitanos,1-1,Le Havre
25/07/14,CLF,Le Havre,3-0,Amiens SC
01/08/14,LI2,Auxerre,2-0,Le Havre
08/08/14,LI2,Le Havre,1-1,Gazélec Ajaccio
12/08/14,CDL,Nancy,2-1,Le Havre
15/08/14,LI2,Niort,1-0,Le Havre
22/08/14,LI2,Valenciennes,0-4,Le Havre
29/08/14,LI2,Le Havre,1-1,Créteil-Lusitanos
12/09/14,LI2,Clermont,1-0,Le Havre
20/09/14,LI2,Le Havre,3-2,Troyes
23/09/14,LI2,Ajaccio,0-1,Le Havre
