Date,Competition,Home team,Score,Away team
12/10/13,CPL,Dessel Sport,0-2,Westerlo
20/10/13,CPL,Westerlo,2-1,Antwerp
27/10/13,CPL,Eendracht Aalst,1-0,Westerlo
02/11/13,CPL,Westerlo,2-1,Heist
10/11/13,CPL,Geel,1-3,Westerlo
17/11/13,CPL,Westerlo,1-0,Excel Mouscron
22/11/13,CPL,AS Eupen,1-0,Westerlo
30/11/13,CPL,Tubize,2-2,Westerlo
04/12/13,CUP,Westerlo,P2-2P,Anderlecht
08/12/13,CPL,Westerlo,2-1,Lommel
15/12/13,CPL,Visé,0-1,Westerlo
18/12/13,CUP,Westerlo,0-1,Lokeren
11/01/14,CPL,Westerlo,5-0,Excelsior Virton
15/01/14,CUP,Lokeren,4-2,Westerlo
