Date,Competition,Home team,Score,Away team
22/07/16,CLF,Kortrijk,1-1,MVV
23/07/16,CLF,Kortrijk,2-1,Krylya Sovetov
31/07/16,FDA,Kortrijk,1-1,Gent
07/08/16,FDA,Anderlecht,5-1,Kortrijk
13/08/16,FDA,Mechelen,0-0,Kortrijk
20/08/16,FDA,Kortrijk,2-1,Club Brugge
27/08/16,FDA,Sint-Truiden,1-2,Kortrijk
10/09/16,FDA,Kortrijk,4-1,Westerlo
17/09/16,FDA,Zulte Waregem,2-1,Kortrijk
21/09/16,CUP,Kortrijk,2-0,Sprimont
25/09/16,FDA,Kortrijk,4-1,Genk
01/10/16,FDA,Lokeren,2-1,Kortrijk
15/10/16,FDA,Kortrijk,3-3,Standard Liège
21/10/16,FDA,KV Oostende,2-2,Kortrijk
26/10/16,FDA,Kortrijk,1-1,AS Eupen
30/10/16,FDA,Excel Mouscron,0-1,Kortrijk
04/11/16,FDA,Kortrijk,2-1,Sporting Charleroi
19/11/16,FDA,SK Beveren,1-1,Kortrijk
27/11/16,FDA,Gent,3-0,Kortrijk
30/11/16,CUP,Kortrijk,1-0,Excel Mouscron
04/12/16,FDA,Kortrijk,1-3,Anderlecht
10/12/16,FDA,Kortrijk,0-1,Sint-Truiden
03/12/14,CUP,Kortrijk,0-3,Club Brugge
06/12/14,FDA,Kortrijk,3-0,Mechelen
13/12/14,FDA,Genk,3-0,Kortrijk
21/12/14,FDA,Lokeren,1-2,Kortrijk
26/12/14,FDA,Kortrijk,2-3,Gent
17/01/15,FDA,KV Oostende,1-7,Kortrijk
24/01/15,FDA,Kortrijk,0-0,Sporting Charleroi
31/01/15,FDA,Excel Mouscron,0-3,Kortrijk
08/02/15,FDA,Kortrijk,2-0,Club Brugge
14/02/15,FDA,SK Beveren,1-0,Kortrijk
21/02/15,FDA,Kortrijk,6-0,Westerlo
01/03/15,FDA,Anderlecht,2-0,Kortrijk
07/03/15,FDA,Kortrijk,1-0,Cercle Brugge
15/03/15,FDA,Lierse,0-0,Kortrijk
05/04/15,FDA,Gent,2-0,Kortrijk
11/04/15,FDA,Kortrijk,2-0,Club Brugge
19/04/15,FDA,Kortrijk,1-1,Sporting Charleroi
25/04/15,FDA,Anderlecht,5-1,Kortrijk
28/04/15,FDA,Kortrijk,3-1,Standard Liège
03/05/15,FDA,Kortrijk,0-1,Gent
10/05/15,FDA,Standard Liège,4-0,Kortrijk
17/05/15,FDA,Sporting Charleroi,5-2,Kortrijk
21/05/15,FDA,Kortrijk,2-2,Anderlecht
24/05/15,FDA,Club Brugge,1-0,Kortrijk
26/06/15,CLF,Harelbeke,3-3,Kortrijk
27/06/15,CLF,Kortrijk,4-2,Izegem
30/06/15,CLF,OMS Ingelmunster,1-4,Kortrijk
10/07/15,CLF,Deinze,1-0,Kortrijk
11/07/15,CLF,Eendracht Aalst,0-2,Kortrijk
14/07/15,CLF,Antwerp,0-1,Kortrijk
15/07/15,CLF,Cercle Brugge,0-0,Kortrijk
18/07/15,CLF,Kortrijk,0-0,Mechelen
25/07/15,FDA,Kortrijk,2-1,Standard Liège
01/08/15,FDA,SK Beveren,2-1,Kortrijk
08/08/15,FDA,Kortrijk,0-0,Lokeren
14/08/15,FDA,Club Brugge,2-1,Kortrijk
23/08/15,FDA,Kortrijk,0-0,Gent
29/08/15,FDA,Excel Mouscron,0-1,Kortrijk
12/09/15,FDA,Kortrijk,0-0,OH Leuven
19/09/15,FDA,KV Oostende,1-0,Kortrijk
23/09/15,CUP,Kortrijk,5-0,Olsa Brakel
27/09/15,FDA,Kortrijk,1-0,Genk
03/10/15,FDA,Westerlo,1-1,Kortrijk
18/10/15,FDA,Kortrijk,2-0,Sporting Charleroi
25/10/15,FDA,Sint-Truiden,2-1,Kortrijk
29/10/15,FDA,Kortrijk,1-1,Anderlecht
01/11/15,FDA,Zulte Waregem,2-2,Kortrijk
07/11/15,FDA,Kortrijk,1-0,Mechelen
22/11/15,FDA,Standard Liège,1-1,Kortrijk
28/11/15,FDA,Kortrijk,3-1,SK Beveren
26/10/13,FDA,Mons,0-1,Kortrijk
30/10/13,FDA,Genk,1-0,Kortrijk
02/11/13,FDA,Kortrijk,2-0,KV Oostende
09/11/13,FDA,Cercle Brugge,3-1,Kortrijk
23/11/13,FDA,OH Leuven,1-1,Kortrijk
01/12/13,FDA,Kortrijk,1-1,Zulte Waregem
04/12/13,CUP,Kortrijk,E1-0E,Club Brugge
07/12/13,FDA,Kortrijk,1-1,Sporting Charleroi
14/12/13,FDA,Lokeren,0-0,Kortrijk
18/12/13,CUP,Gent,1-0,Kortrijk
21/12/13,FDA,Mechelen,5-2,Kortrijk
27/12/13,FDA,Kortrijk,1-5,Standard Liège
14/01/14,CUP,Kortrijk,P1-0P,Gent
18/01/14,FDA,Gent,0-1,Kortrijk
25/01/14,FDA,Kortrijk,3-4,Lierse
01/02/14,FDA,SK Beveren,1-1,Kortrijk
08/02/14,FDA,Kortrijk,2-2,Anderlecht
14/02/14,FDA,Club Brugge,3-1,Kortrijk
22/02/14,FDA,Kortrijk,1-2,Mons
01/03/14,FDA,Kortrijk,4-0,Cercle Brugge
08/03/14,FDA,KV Oostende,0-0,Kortrijk
16/03/14,FDA,Kortrijk,2-2,Genk
29/03/14,FDA,Kortrijk,4-0,Cercle Brugge
05/04/14,FDA,Sporting Charleroi,1-1,Kortrijk
12/04/14,FDA,Kortrijk,4-1,Mechelen
19/04/14,FDA,Mechelen,2-1,Kortrijk
26/04/14,FDA,Cercle Brugge,0-4,Kortrijk
03/05/14,FDA,Kortrijk,2-1,Sporting Charleroi
09/05/14,FDA,Kortrijk,2-2,KV Oostende
17/05/14,FDA,KV Oostende,P2-2P,Kortrijk
27/06/14,CLF,Harelbeke,0-3,Kortrijk
05/07/14,CLF,Lierse,0-2,Kortrijk
27/07/14,FDA,Zulte Waregem,2-0,Kortrijk
02/08/14,FDA,Kortrijk,2-3,Standard Liège
09/08/14,FDA,Mechelen,1-2,Kortrijk
16/08/14,FDA,Kortrijk,1-1,Genk
23/08/14,FDA,Kortrijk,0-2,KV Oostende
29/08/14,FDA,Gent,0-1,Kortrijk
14/09/14,FDA,Kortrijk,2-3,Lokeren
21/09/14,FDA,Club Brugge,5-0,Kortrijk
24/09/14,CUP,OH Leuven,1-3,Kortrijk
27/09/14,FDA,Kortrijk,3-0,Excel Mouscron
04/10/14,FDA,Sporting Charleroi,0-2,Kortrijk
18/10/14,FDA,Kortrijk,2-1,SK Beveren
