Date,Competition,Home team,Score,Away team
18/01/18,CLF,Spartak Moscow,0-1,Shanghai Port
31/01/18,CLF,CSKA Sofia,0-0,Spartak Moscow
03/02/18,CLF,Spartak Moscow,1-2,Hebei FC
07/02/18,CLF,Sparta Prague,1-2,Spartak Moscow
15/02/18,UEL,Spartak Moscow,1-3,Athletic Bilbao
22/02/18,UEL,Athletic Bilbao,1-2,Spartak Moscow
04/03/18,PRL,Lokomotiv Moscow,0-0,Spartak Moscow
11/03/18,PRL,Spartak Moscow,1-0,SKA Khabarovsk
17/03/18,PRL,Rubin Kazan,1-2,Spartak Moscow
31/03/18,PRL,Spartak Moscow,2-1,Tosno
04/04/18,CUP,Krylya Sovetov,1-3,Spartak Moscow
08/04/18,PRL,Anzhi,1-4,Spartak Moscow
15/04/18,PRL,Ural,2-1,Spartak Moscow
18/04/18,CUP,Spartak Moscow,P1-1P,Tosno
23/04/18,PRL,Spartak Moscow,1-3,Akhmat Grozny
29/04/18,PRL,Amkar Perm,0-2,Spartak Moscow
05/05/18,PRL,Spartak Moscow,2-0,Rostov
13/05/18,PRL,Spartak Moscow,0-1,Dinamo Moscow
24/06/18,CLF,Spartak Moscow,2-0,Sochi
30/06/18,CLF,Spartak Moscow,2-0,Rotor Volgograd
08/05/16,PRL,Spartak Moscow,3-0,Dinamo Moscow
12/05/16,PRL,Ural,0-1,Spartak Moscow
16/05/16,PRL,Spartak Moscow,3-0,Akhmat Grozny
21/05/16,PRL,Ufa,3-1,Spartak Moscow
25/06/16,CLF,Spartak Moscow,2-1,Arsenal Tula
03/07/16,CLF,Spartak Moscow,2-1,Rudar
05/07/16,CLF,Spartak Moscow,1-0,Istra 1961
09/07/16,CLF,Spartak Moscow,2-0,Sarajevo
22/07/16,CLF,Spartak Moscow,0-1,Stuttgart
28/07/16,UEL,AEK Larnaca,1-1,Spartak Moscow
31/07/16,PRL,Spartak Moscow,4-0,Arsenal Tula
04/08/16,UEL,Spartak Moscow,0-1,AEK Larnaca
08/08/16,PRL,Spartak Moscow,1-0,Krylya Sovetov
13/08/16,PRL,Rubin Kazan,1-1,Spartak Moscow
21/08/16,PRL,Spartak Moscow,2-0,Krasnodar
28/08/16,PRL,Anzhi,0-2,Spartak Moscow
11/09/16,PRL,Spartak Moscow,1-0,Lokomotiv Moscow
16/09/16,PRL,Orenburg,1-3,Spartak Moscow
21/09/16,CUP,SKA Khabarovsk,1-0,Spartak Moscow
25/09/16,PRL,Spartak Moscow,0-1,Ufa
02/10/16,PRL,Zenit,4-2,Spartak Moscow
15/10/16,PRL,Spartak Moscow,1-0,Rostov
22/10/16,PRL,Ural,0-1,Spartak Moscow
29/10/16,PRL,Spartak Moscow,3-1,CSKA Moscow
05/11/16,PRL,Tom Tomsk,0-1,Spartak Moscow
20/11/16,PRL,Spartak Moscow,1-0,Amkar Perm
26/11/16,PRL,Akhmat Grozny,0-1,Spartak Moscow
01/12/16,PRL,Krylya Sovetov,4-0,Spartak Moscow
05/12/16,PRL,Spartak Moscow,2-1,Rubin Kazan
31/01/17,CLF,Spartak Moscow,2-1,FC Copenhagen
10/02/17,CLF,Spartak Moscow,1-1,Osijek
13/02/17,CLF,Rubin Kazan,4-2,Spartak Moscow
16/02/17,CLF,Spartak Moscow,3-1,Aalesund
26/02/17,CLF,Spartak Moscow,1-0,Sarpsborg 08
28/02/17,CLF,Spartak Moscow,4-1,Sogndal
05/03/17,PRL,Krasnodar,2-2,Spartak Moscow
12/03/17,PRL,Spartak Moscow,1-0,Anzhi
18/03/17,PRL,Lokomotiv Moscow,1-1,Spartak Moscow
25/03/17,CLF,Red Star Belgrade,2-1,Spartak Moscow
03/04/17,PRL,Spartak Moscow,3-2,Orenburg
09/04/17,PRL,Ufa,1-3,Spartak Moscow
16/04/17,PRL,Spartak Moscow,2-1,Zenit
22/04/17,PRL,Rostov,3-0,Spartak Moscow
25/04/17,PRL,Spartak Moscow,1-0,Ural
30/04/17,PRL,CSKA Moscow,1-2,Spartak Moscow
06/05/17,PRL,Spartak Moscow,1-0,Tom Tomsk
13/05/17,PRL,Amkar Perm,0-1,Spartak Moscow
17/05/17,PRL,Spartak Moscow,3-0,Akhmat Grozny
21/05/17,PRL,Arsenal Tula,3-0,Spartak Moscow
01/07/17,CLF,Spartak Moscow,3-2,Voždovac
08/03/15,PRL,Spartak Moscow,1-3,Krasnodar
15/03/15,PRL,Spartak Moscow,1-0,Dinamo Moscow
21/03/15,PRL,Torpedo Moskva,0-1,Spartak Moscow
04/04/15,PRL,Spartak Moscow,1-1,Kuban Krasnodar
09/04/15,PRL,Arsenal Tula,1-0,Spartak Moscow
13/04/15,PRL,Rostov,2-1,Spartak Moscow
18/04/15,PRL,Mordovia Saransk,1-3,Spartak Moscow
26/04/15,PRL,Spartak Moscow,1-0,Rubin Kazan
02/05/15,PRL,Spartak Moscow,1-1,Zenit
11/05/15,PRL,Akhmat Grozny,4-2,Spartak Moscow
17/05/15,PRL,Spartak Moscow,0-4,CSKA Moscow
23/05/15,PRL,Spartak Moscow,1-2,Ufa
