Date,Competition,Home team,Score,Away team
09/04/16,PRE,Kilmarnock,3-0,St. Johnstone
22/04/16,PRE,St. Johnstone,3-0,Aberdeen
30/04/16,PRE,Ross County,0-1,St. Johnstone
07/05/16,PRE,Motherwell,1-2,St. Johnstone
11/05/16,PRE,St. Johnstone,2-1,Celtic
15/05/16,PRE,Hearts,2-2,St. Johnstone
09/07/16,CLF,Glentoran,1-2,St. Johnstone
12/07/16,CLF,Livingston,1-1,St. Johnstone
16/07/16,LEC,Elgin City,1-3,St. Johnstone
19/07/16,CLF,St. Johnstone,2-0,Bradford City
23/07/16,LEC,St. Johnstone,3-0,Falkirk
26/07/16,LEC,Brechin City,P1-1P,St. Johnstone
30/07/16,LEC,St. Johnstone,4-0,Stirling Albion
07/08/16,PRE,St. Johnstone,0-0,Aberdeen
10/08/16,LEC,St. Johnstone,3-2,Hearts
13/08/16,PRE,Motherwell,1-2,St. Johnstone
20/08/16,PRE,St. Johnstone,2-4,Celtic
27/08/16,PRE,Inverness CT,2-1,St. Johnstone
10/09/16,PRE,Partick Thistle,0-2,St. Johnstone
17/09/16,PRE,St. Johnstone,1-0,Hearts
22/09/16,LEC,Aberdeen,1-0,St. Johnstone
25/09/16,PRE,Hamilton Academical,1-1,St. Johnstone
01/10/16,PRE,Ross County,0-2,St. Johnstone
15/10/16,PRE,St. Johnstone,0-1,Kilmarnock
23/10/16,PRE,St. Johnstone,2-1,Dundee
26/10/16,PRE,Rangers,1-1,St. Johnstone
29/10/16,PRE,St. Johnstone,1-2,Partick Thistle
05/11/16,PRE,Hearts,2-2,St. Johnstone
19/11/16,PRE,St. Johnstone,2-4,Ross County
03/12/16,PRE,St. Johnstone,3-0,Inverness CT
10/12/16,PRE,Aberdeen,0-0,St. Johnstone
17/12/16,PRE,St. Johnstone,1-1,Motherwell
23/12/16,PRE,Kilmarnock,0-1,St. Johnstone
28/12/16,PRE,St. Johnstone,1-1,Rangers
31/12/16,PRE,Dundee,3-0,St. Johnstone
21/01/17,FAC,St. Johnstone,2-0,Stenhousemuir
25/01/17,PRE,Celtic,1-0,St. Johnstone
28/01/17,PRE,St. Johnstone,3-0,Hamilton Academical
01/02/17,PRE,Partick Thistle,0-1,St. Johnstone
05/02/17,PRE,St. Johnstone,2-5,Celtic
20/01/15,PRE,Inverness CT,2-0,St. Johnstone
23/01/15,PRE,St. Johnstone,1-1,Aberdeen
31/01/15,PRE,Motherwell,1-1,St. Johnstone
07/02/15,FAC,Queen of the South,2-0,St. Johnstone
14/02/15,PRE,St. Johnstone,1-2,Celtic
21/02/15,PRE,Dundee United,0-2,St. Johnstone
28/02/15,PRE,St. Johnstone,0-0,Kilmarnock
04/03/15,PRE,Celtic,0-1,St. Johnstone
14/03/15,PRE,Partick Thistle,3-0,St. Johnstone
21/03/15,PRE,St. Johnstone,2-0,St. Mirren
04/04/15,PRE,Hamilton Academical,1-1,St. Johnstone
07/04/15,PRE,Ross County,1-0,St. Johnstone
11/04/15,PRE,St. Johnstone,1-0,Dundee
25/04/15,PRE,Dundee,0-2,St. Johnstone
02/05/15,PRE,St. Johnstone,1-1,Inverness CT
09/05/15,PRE,St. Johnstone,1-1,Dundee United
15/05/15,PRE,St. Johnstone,0-0,Celtic
24/05/15,PRE,Aberdeen,0-1,St. Johnstone
24/06/15,CLF,Glenavon,1-1,St. Johnstone
28/06/15,CLF,Aberdeen,1-0,St. Johnstone
02/07/15,UEL,Alashkert,1-0,St. Johnstone
09/07/15,UEL,St. Johnstone,2-1,Alashkert
12/07/15,CLF,St. Johnstone,0-0,Real Sociedad
