Date,Competition,Home team,Score,Away team
10/01/18,CLF,Heidenheim,3-1,Antwerp
14/01/18,CLF,LASK,2-1,Heidenheim
19/01/18,CLF,Heidenheim,1-0,Austria Lustenau
24/01/18,2.B,Heidenheim,2-0,Eintracht Braunschweig
27/01/18,2.B,MSV Duisburg,3-3,Heidenheim
03/02/18,2.B,Heidenheim,3-1,St. Pauli
10/02/18,2.B,Jahn Regensburg,2-0,Heidenheim
16/02/18,2.B,Heidenheim,1-0,Bochum
25/02/18,2.B,Darmstadt,1-1,Heidenheim
04/03/18,2.B,Heidenheim,2-2,Arminia Bielefeld
09/03/18,2.B,Dynamo Dresden,3-2,Heidenheim
16/03/18,2.B,Holstein Kiel,2-1,Heidenheim
31/03/18,2.B,Heidenheim,1-2,Ingolstadt
07/04/18,2.B,Nürnberg,3-2,Heidenheim
15/04/18,2.B,Heidenheim,3-1,Fortuna Düsseldorf
21/04/18,2.B,Union Berlin,1-1,Heidenheim
29/04/18,2.B,Heidenheim,2-0,Sandhausen
06/05/18,2.B,Kaiserslautern,1-0,Heidenheim
13/05/18,2.B,Heidenheim,1-1,Greuther Fürth
01/07/18,CLF,Heidenheim,1-1,Rheindorf Altach
14/07/18,CLF,LASK,0-4,Heidenheim
19/07/18,CLF,Krylya Sovetov,0-0,Heidenheim
05/08/18,2.B,Heidenheim,1-1,Arminia Bielefeld
12/08/18,2.B,Holstein Kiel,1-1,Heidenheim
19/08/18,DFP,Jeddeloh,2-5,Heidenheim
26/08/18,2.B,Dynamo Dresden,1-3,Heidenheim
02/09/18,2.B,Heidenheim,0-1,Darmstadt
15/09/18,2.B,Hamburg,3-2,Heidenheim
23/09/18,2.B,Heidenheim,2-0,Greuther Fürth
26/09/18,2.B,Jahn Regensburg,2-1,Heidenheim
29/09/18,2.B,Heidenheim,3-2,Bochum
07/10/18,2.B,Union Berlin,1-1,Heidenheim
11/10/18,CLF,Austria Lustenau,1-3,Heidenheim
20/10/18,2.B,Heidenheim,3-0,Magdeburg
27/10/18,2.B,FC Cologne,1-1,Heidenheim
30/10/18,DFP,Heidenheim,3-0,Sandhausen
04/11/18,2.B,Heidenheim,1-0,Erzgebirge Aue
10/11/18,2.B,St. Pauli,1-1,Heidenheim
25/11/18,2.B,Heidenheim,1-5,Paderborn
18/11/16,2.B,Arminia Bielefeld,2-1,Heidenheim
26/11/16,2.B,Heidenheim,2-0,St. Pauli
02/12/16,2.B,Hannover 96,3-2,Heidenheim
09/12/16,2.B,Heidenheim,3-0,Union Berlin
16/12/16,2.B,1860 München,1-1,Heidenheim
07/01/17,CLF,Ingolstadt,3-0,Heidenheim
11/01/17,CLF,Heidenheim,3-0,Union Berlin
14/01/17,CLF,Wehen Wiesbaden,1-0,Heidenheim
21/01/17,CLF,Heidenheim,3-0,Sonnenhof Großaspach
28/01/17,2.B,Erzgebirge Aue,2-1,Heidenheim
04/02/17,2.B,Heidenheim,2-3,Nürnberg
11/02/17,2.B,Würzburger Kickers,0-2,Heidenheim
17/02/17,2.B,Heidenheim,1-2,Stuttgart
25/02/17,2.B,Fortuna Düsseldorf,0-0,Heidenheim
05/03/17,2.B,Heidenheim,2-2,Sandhausen
12/03/17,2.B,Kaiserslautern,1-1,Heidenheim
17/03/17,2.B,Eintracht Braunschweig,3-2,Heidenheim
24/03/17,CLF,St.Gallen,CANC,Heidenheim
02/04/17,2.B,Heidenheim,0-2,Greuther Fürth
05/04/17,2.B,Dynamo Dresden,2-1,Heidenheim
08/04/17,2.B,Heidenheim,0-0,Bochum
16/04/17,2.B,Karlsruhe,0-1,Heidenheim
22/04/17,2.B,Heidenheim,2-2,Arminia Bielefeld
28/04/17,2.B,St. Pauli,3-0,Heidenheim
05/05/17,2.B,Heidenheim,0-2,Hannover 96
14/05/17,2.B,Union Berlin,0-1,Heidenheim
21/05/17,2.B,Heidenheim,2-1,1860 München
30/06/17,CLF,Heidenheim,8-0,Milan Heidenheim
01/07/17,CLF,Heidenheim,17-0,TSV Seissen
04/07/17,CLF,Heidenheim,15-0,Großkuchen
07/07/17,CLF,Heidenheim,18-0,Schwabsberg-Buch
08/07/17,CLF,Heidenheim,23-0,Eintracht Staufen
14/07/17,CLF,Heidenheim,1-2,Vysočina Jihlava
14/07/17,CLF,Wacker Burghausen,0-2,Heidenheim
17/07/17,CLF,Heidenheim,1-1,Slovan Liberec
22/07/17,CLF,Heidenheim,2-1,Stuttgart
25/07/17,CLF,Heidenheim,2-0,Göppinger SV
05/08/17,2.B,Eintracht Braunschweig,2-0,Heidenheim
09/08/17,2.B,Heidenheim,2-1,Erzgebirge Aue
12/08/17,DFP,Unterhaching,0-4,Heidenheim
19/08/17,2.B,Heidenheim,1-2,MSV Duisburg
26/08/17,2.B,St. Pauli,1-0,Heidenheim
31/08/17,CLF,Austria Lustenau,0-1,Heidenheim
08/09/17,2.B,Heidenheim,1-3,Jahn Regensburg
17/09/17,2.B,Bochum,1-2,Heidenheim
20/09/17,2.B,Heidenheim,2-2,Darmstadt
23/09/17,2.B,Arminia Bielefeld,1-1,Heidenheim
01/10/17,2.B,Heidenheim,0-2,Dynamo Dresden
06/10/17,CLF,Sonnenhof Großaspach,1-4,Heidenheim
15/10/17,2.B,Heidenheim,3-5,Holstein Kiel
