Date,Competition,Home team,Score,Away team
17/08/19,LAL,Valencia,1-1,Real Sociedad
25/08/19,LAL,Mallorca,0-1,Real Sociedad
30/08/19,LAL,Athletic Bilbao,2-0,Real Sociedad
05/09/19,CLF,Real Sociedad,0-0,Alaves
14/09/19,LAL,Real Sociedad,2-0,Atletico Madrid
22/09/19,LAL,Espanyol,1-3,Real Sociedad
26/09/19,LAL,Real Sociedad,3-0,Alaves
29/09/19,LAL,Sevilla,3-2,Real Sociedad
06/10/19,LAL,Real Sociedad,1-2,Getafe
10/10/19,CLF,Osasuna,0-0,Real Sociedad
20/10/19,LAL,Real Sociedad,3-1,Real Betis
27/10/19,LAL,Celta Vigo,0-1,Real Sociedad
30/10/19,LAL,Real Sociedad,1-2,Levante
03/11/19,LAL,Granada,1-2,Real Sociedad
08/11/19,LAL,Real Sociedad,1-1,Leganes
23/11/19,LAL,Real Madrid,3-1,Real Sociedad
30/11/19,LAL,Real Sociedad,4-1,Eibar
08/12/19,LAL,Real Valladolid,0-0,Real Sociedad
14/12/19,LAL,Real Sociedad,2-2,Barcelona
19/12/19,CDR,Becerril Campos,0-8,Real Sociedad
22/12/19,LAL,Osasuna,3-4,Real Sociedad
05/01/20,LAL,Real Sociedad,1-2,Villarreal
12/01/20,CDR,Ceuta,0-4,Real Sociedad
19/01/20,LAL,Real Betis,3-0,Real Sociedad
22/01/20,CDR,Real Sociedad,2-0,Espanyol
26/01/20,LAL,Real Sociedad,3-0,Mallorca
18/02/18,LAL,Real Sociedad,3-0,Levante
22/02/18,UEL,Salzburg,2-1,Real Sociedad
25/02/18,LAL,Valencia,2-1,Real Sociedad
01/03/18,LAL,Real Betis,0-0,Real Sociedad
04/03/18,LAL,Real Sociedad,2-1,Alaves
11/03/18,LAL,Espanyol,2-1,Real Sociedad
17/03/18,LAL,Real Sociedad,1-2,Getafe
01/04/18,LAL,Eibar,0-0,Real Sociedad
08/04/18,LAL,Real Sociedad,5-0,Girona
14/04/18,LAL,Las Palmas,0-1,Real Sociedad
19/04/18,LAL,Real Sociedad,3-0,Atletico Madrid
22/04/18,LAL,Malaga,2-0,Real Sociedad
28/04/18,LAL,Real Sociedad,3-1,Athletic Bilbao
04/05/18,LAL,Sevilla,1-0,Real Sociedad
12/05/18,LAL,Real Sociedad,3-2,Leganes
20/05/18,LAL,Barcelona,1-0,Real Sociedad
20/07/18,CLF,Eibar,2-3,Real Sociedad
25/07/18,CLF,Real Unión,1-1,Real Sociedad
28/07/18,CLF,Real Sociedad,3-2,Osasuna
01/08/18,CLF,Real Zaragoza,2-1,Real Sociedad
04/08/18,CLF,Athletic Bilbao,1-0,Real Sociedad
08/08/18,CLF,Real Sociedad,1-2,Alaves
11/08/18,CLF,Stuttgart,1-0,Real Sociedad
12/08/18,CLF,Freiburg,1-1,Real Sociedad
18/08/18,LAL,Villarreal,1-2,Real Sociedad
24/08/18,LAL,Leganes,2-2,Real Sociedad
31/08/18,LAL,Eibar,2-1,Real Sociedad
15/09/18,LAL,Real Sociedad,1-2,Barcelona
21/09/18,LAL,Huesca,0-1,Real Sociedad
25/09/18,LAL,Real Sociedad,2-2,Rayo Vallecano
29/09/18,LAL,Real Sociedad,0-1,Valencia
05/10/18,LAL,Athletic Bilbao,1-3,Real Sociedad
22/10/18,LAL,Real Sociedad,0-0,Girona
27/10/18,LAL,Atletico Madrid,2-0,Real Sociedad
01/11/18,CDR,Celta Vigo,1-1,Real Sociedad
04/11/18,LAL,Real Sociedad,0-0,Sevilla
09/11/18,LAL,Levante,1-3,Real Sociedad
26/11/18,LAL,Real Sociedad,2-1,Celta Vigo
02/12/18,LAL,Real Betis,1-0,Real Sociedad
05/12/18,CDR,Real Sociedad,2-0,Celta Vigo
09/12/18,LAL,Real Sociedad,1-2,Real Valladolid
15/12/18,LAL,Getafe,1-0,Real Sociedad
21/12/18,LAL,Real Sociedad,0-1,Alaves
06/01/19,LAL,Real Madrid,0-2,Real Sociedad
10/01/19,CDR,Real Betis,0-0,Real Sociedad
14/01/19,LAL,Real Sociedad,3-2,Espanyol
17/01/19,CDR,Real Sociedad,2-2,Real Betis
20/01/19,LAL,Rayo Vallecano,2-2,Real Sociedad
27/01/19,LAL,Real Sociedad,0-0,Huesca
02/02/19,LAL,Real Sociedad,2-1,Athletic Bilbao
10/04/17,LAL,Real Sociedad,3-1,Sporting Gijon
15/04/17,LAL,Barcelona,3-2,Real Sociedad
23/04/17,LAL,Real Sociedad,1-0,Deportivo La Coruña
26/04/17,LAL,Valencia,2-3,Real Sociedad
29/04/17,LAL,Real Sociedad,2-1,Granada
05/05/17,LAL,Sevilla,1-1,Real Sociedad
14/05/17,LAL,Real Sociedad,2-2,Malaga
21/05/17,LAL,Celta Vigo,2-2,Real Sociedad
15/07/17,CLF,Elgoibar,0-5,Real Sociedad
18/07/17,CLF,Real Sociedad,0-1,Bordeaux
22/07/17,CLF,Real Sociedad,1-1,Saint-Etienne
23/07/17,CLF,Real Sociedad,CANC,Villarreal
25/07/17,CLF,Gençlerbirliği,1-1,Real Sociedad
27/07/17,CLF,VVV,2-0,Real Sociedad
29/07/17,CLF,Feyenoord,1-0,Real Sociedad
02/08/17,CLF,Groningen,0-2,Real Sociedad
05/08/17,CLF,Watford,0-0,Real Sociedad
12/08/17,CLF,Sporting Gijon,2-2,Real Sociedad
19/08/17,LAL,Celta Vigo,2-3,Real Sociedad
25/08/17,LAL,Real Sociedad,3-0,Villarreal
10/09/17,LAL,Deportivo La Coruña,2-4,Real Sociedad
14/09/17,UEL,Real Sociedad,4-0,Rosenborg
17/09/17,LAL,Real Sociedad,1-3,Real Madrid
21/09/17,LAL,Levante,3-0,Real Sociedad
24/09/17,LAL,Real Sociedad,2-3,Valencia
28/09/17,UEL,Zenit,3-1,Real Sociedad
01/10/17,LAL,Real Sociedad,4-4,Real Betis
14/10/17,LAL,Alaves,0-2,Real Sociedad
19/10/17,UEL,Vardar Skopje,0-6,Real Sociedad
23/10/17,LAL,Real Sociedad,1-1,Espanyol
26/10/17,CDR,Lleida Esportiu,0-1,Real Sociedad
29/10/17,LAL,Getafe,2-1,Real Sociedad
02/11/17,UEL,Real Sociedad,3-0,Vardar Skopje
05/11/17,LAL,Real Sociedad,3-1,Eibar
17/11/17,LAL,Girona,1-1,Real Sociedad
23/11/17,UEL,Rosenborg,0-1,Real Sociedad
26/11/17,LAL,Real Sociedad,2-2,Las Palmas
29/11/17,CDR,Real Sociedad,2-3,Lleida Esportiu
02/12/17,LAL,Atletico Madrid,2-1,Real Sociedad
07/12/17,UEL,Real Sociedad,1-3,Zenit
10/12/17,LAL,Real Sociedad,0-2,Malaga
16/12/17,LAL,Athletic Bilbao,0-0,Real Sociedad
20/12/17,LAL,Real Sociedad,3-1,Sevilla
07/01/18,LAL,Leganes,1-0,Real Sociedad
14/01/18,LAL,Real Sociedad,2-4,Barcelona
21/01/18,LAL,Real Sociedad,1-2,Celta Vigo
27/01/18,LAL,Villarreal,4-2,Real Sociedad
02/02/18,LAL,Real Sociedad,5-0,Deportivo La Coruña
10/02/18,LAL,Real Madrid,5-2,Real Sociedad
15/02/18,UEL,Real Sociedad,2-2,Salzburg
13/05/16,LAL,Valencia,0-1,Real Sociedad
19/05/16,CLF,SJ Earthquakes,2-1,Real Sociedad
25/05/16,CLF,Houston Dynamo,P3-3P,Real Sociedad
16/07/16,CLF,Tolosa,0-5,Real Sociedad
20/07/16,CLF,UD Logroñés,0-1,Real Sociedad
23/07/16,CLF,Real Sociedad,1-1,Villarreal
27/07/16,CLF,Konyaspor,0-1,Real Sociedad
29/07/16,CLF,NEC,0-2,Real Sociedad
30/07/16,CLF,Heerenveen,0-2,Real Sociedad
05/08/16,CLF,Burnley,1-1,Real Sociedad
06/08/16,CLF,Middlesbrough,0-0,Real Sociedad
